timestamp	name	stargazers	forks	open_issues
2022-01-31T08:25:14.449354	tensorforce	3080	514	4
2022-01-31T08:25:14.449359	catalyst	2826	351	6
2022-01-31T08:25:14.449365	flax	2600	292	186
2022-01-31T08:25:14.449371	singa	2518	802	39
2022-01-31T08:25:14.449378	coach	2103	422	87
2022-01-31T08:25:14.449384	dm-haiku	1678	126	39
2022-01-31T08:25:14.449390	karateclub	1505	182	1
2022-01-31T08:25:14.449396	lightly	1433	97	66
2022-01-31T08:25:14.449403	garage	1390	247	221
2022-01-31T08:25:14.449408	detecto	532	87	29
2022-01-31T08:25:14.449414	Neuraxle	494	53	115
2022-01-31T08:25:14.449421	quickvision	46	4	19
2022-02-01T08:25:15.891748	tensorflow	162562	86268	2539
2022-02-01T08:25:15.891783	transformers	57597	13609	444
2022-02-01T08:25:15.891791	keras	53852	18979	262
2022-02-01T08:25:15.891799	pytorch	53751	14842	11189
2022-02-01T08:25:15.891805	caffe	32223	18939	1178
2022-02-01T08:25:15.891812	incubator-mxnet	19839	6889	1971
2022-02-01T08:25:15.891819	Paddle	17528	4266	2778
2022-02-01T08:25:15.891826	pytorch-lightning	17200	2141	539
2022-02-01T08:25:15.891832	albumentations	9589	1231	259
2022-02-01T08:25:15.891839	sonnet	9176	1308	25
2022-02-01T08:25:15.891846	tvm	7655	2374	327
2022-02-01T08:25:15.891853	trax	6742	691	89
2022-02-01T08:25:15.891860	SerpentAI	6148	725	2
2022-02-01T08:25:15.891866	chainer	5662	1379	9
2022-02-01T08:25:15.891872	mlpack	3900	1404	74
2022-02-01T08:25:15.891879	tensorforce	3082	514	4
2022-02-01T08:25:15.891885	catalyst	2827	351	6
2022-02-01T08:25:15.891892	flax	2601	293	185
2022-02-01T08:25:15.891898	singa	2518	803	39
2022-02-01T08:25:15.891905	coach	2104	422	87
2022-02-01T08:25:15.891912	dm-haiku	1679	126	37
2022-02-01T08:25:15.891919	karateclub	1505	182	1
2022-02-01T08:25:15.891925	lightly	1436	98	70
2022-02-01T08:25:15.891932	garage	1390	247	221
2022-02-01T08:25:15.891938	detecto	532	87	29
2022-02-01T08:25:15.891944	Neuraxle	494	53	115
2022-02-01T08:25:15.891951	quickvision	46	4	19
2022-02-02T08:24:36.822547	tensorflow	162586	86274	2535
2022-02-02T08:24:36.822592	transformers	57632	13620	438
2022-02-02T08:24:36.822601	keras	53861	18978	263
2022-02-02T08:24:36.822609	pytorch	53774	14849	11182
2022-02-02T08:24:36.822615	caffe	32225	18938	1178
2022-02-02T08:24:36.822622	incubator-mxnet	19841	6889	1971
2022-02-02T08:24:36.822629	Paddle	17529	4266	2779
2022-02-02T08:24:36.822635	pytorch-lightning	17217	2144	531
2022-02-02T08:24:36.822642	albumentations	9594	1232	260
2022-02-02T08:24:36.822649	sonnet	9175	1308	24
2022-02-02T08:24:36.822656	tvm	7656	2375	330
2022-02-02T08:24:36.822663	trax	6742	691	89
2022-02-02T08:24:36.822671	SerpentAI	6151	725	2
2022-02-02T08:24:36.822677	chainer	5661	1379	9
2022-02-02T08:24:36.822683	mlpack	3903	1404	76
2022-02-02T08:24:36.822690	tensorforce	3083	514	4
2022-02-02T08:24:36.822696	catalyst	2828	351	6
2022-02-02T08:24:36.822702	flax	2606	295	182
2022-02-02T08:24:36.822708	singa	2519	802	39
2022-02-02T08:24:36.822715	coach	2104	423	87
2022-02-02T08:24:36.822720	dm-haiku	1689	128	36
2022-02-02T08:24:36.822726	karateclub	1506	182	1
2022-02-02T08:24:36.822733	lightly	1439	98	67
2022-02-02T08:24:36.822739	garage	1390	246	221
2022-02-02T08:24:36.822745	detecto	532	88	25
2022-02-02T08:24:36.822751	Neuraxle	494	53	115
2022-02-02T08:24:36.822759	quickvision	46	4	19
2022-02-03T08:24:54.931621	tensorflow	162613	86277	2529
2022-02-03T08:24:54.931654	transformers	57648	13630	445
2022-02-03T08:24:54.931662	keras	53869	18981	263
2022-02-03T08:24:54.931669	pytorch	53783	14855	11200
2022-02-03T08:24:54.931675	caffe	32225	18939	1178
2022-02-03T08:24:54.931682	incubator-mxnet	19842	6889	1971
2022-02-03T08:24:54.931689	Paddle	17531	4266	2780
2022-02-03T08:24:54.931695	pytorch-lightning	17229	2146	488
2022-02-03T08:24:54.931702	albumentations	9600	1232	260
2022-02-03T08:24:54.931708	sonnet	9180	1308	24
2022-02-03T08:24:54.931715	tvm	7658	2375	333
2022-02-03T08:24:54.931721	trax	6742	691	89
2022-02-03T08:24:54.931728	SerpentAI	6152	724	2
2022-02-03T08:24:54.931734	chainer	5661	1379	9
2022-02-03T08:24:54.931740	mlpack	3904	1406	77
2022-02-03T08:24:54.931746	tensorforce	3084	514	4
2022-02-03T08:24:54.931753	catalyst	2828	351	6
2022-02-03T08:24:54.931759	flax	2608	296	181
2022-02-03T08:24:54.931766	singa	2519	802	39
2022-02-03T08:24:54.931772	coach	2104	423	87
2022-02-03T08:24:54.931778	dm-haiku	1698	128	36
2022-02-03T08:24:54.931785	karateclub	1506	182	1
2022-02-03T08:24:54.931791	lightly	1443	98	67
2022-02-03T08:24:54.931797	garage	1390	246	221
2022-02-03T08:24:54.931803	detecto	532	88	25
2022-02-03T08:24:54.931809	Neuraxle	495	53	115
2022-02-03T08:24:54.931815	quickvision	46	4	19
2022-02-04T08:20:23.627002	tensorflow	162639	86285	2527
2022-02-04T08:20:23.627037	transformers	57688	13633	447
2022-02-04T08:20:23.627046	keras	53882	18984	265
2022-02-04T08:20:23.627053	pytorch	53802	14863	11200
2022-02-04T08:20:23.627060	caffe	32228	18938	1178
2022-02-04T08:20:23.627067	incubator-mxnet	19846	6891	1974
2022-02-04T08:20:23.627074	Paddle	17535	4265	2782
2022-02-04T08:20:23.627080	pytorch-lightning	17232	2147	484
2022-02-04T08:20:23.627087	albumentations	9608	1233	261
2022-02-04T08:20:23.627093	sonnet	9181	1311	24
2022-02-04T08:20:23.627100	tvm	7664	2377	326
2022-02-04T08:20:23.627107	trax	6743	691	89
2022-02-04T08:20:23.627113	SerpentAI	6152	724	2
2022-02-04T08:20:23.627119	chainer	5661	1379	9
2022-02-04T08:20:23.627126	mlpack	3905	1407	76
2022-02-04T08:20:23.627132	tensorforce	3084	514	4
2022-02-04T08:20:23.627139	catalyst	2829	351	5
2022-02-04T08:20:23.627145	flax	2616	296	167
2022-02-04T08:20:23.627152	singa	2519	802	39
2022-02-04T08:20:23.627158	coach	2106	423	87
2022-02-04T08:20:23.627165	dm-haiku	1700	129	36
2022-02-04T08:20:23.627171	karateclub	1506	182	1
2022-02-04T08:20:23.627177	lightly	1445	98	66
2022-02-04T08:20:23.627184	garage	1391	246	221
2022-02-04T08:20:23.627191	detecto	532	88	25
2022-02-04T08:20:23.627197	Neuraxle	495	53	115
2022-02-04T08:20:23.627204	quickvision	47	4	19
2022-02-05T08:19:31.272163	tensorflow	162659	86282	2517
2022-02-05T08:19:31.272200	transformers	57724	13642	448
2022-02-05T08:19:31.272207	keras	53888	18986	265
2022-02-05T08:19:31.272215	pytorch	53810	14863	11211
2022-02-05T08:19:31.272222	caffe	32230	18937	1178
2022-02-05T08:19:31.272228	incubator-mxnet	19848	6891	1974
2022-02-05T08:19:31.272235	Paddle	17537	4264	2781
2022-02-05T08:19:31.272241	pytorch-lightning	17242	2150	487
2022-02-05T08:19:31.272247	albumentations	9614	1232	261
2022-02-05T08:19:31.272253	sonnet	9184	1310	24
2022-02-05T08:19:31.272261	tvm	7665	2376	330
2022-02-05T08:19:31.272268	trax	6744	691	89
2022-02-05T08:19:31.272274	SerpentAI	6153	724	2
2022-02-05T08:19:31.272280	chainer	5660	1379	9
2022-02-05T08:19:31.272287	mlpack	3905	1407	77
2022-02-05T08:19:31.272293	tensorforce	3085	515	4
2022-02-05T08:19:31.272299	catalyst	2829	351	5
2022-02-05T08:19:31.272305	flax	2617	296	169
2022-02-05T08:19:31.272312	singa	2519	802	39
2022-02-05T08:19:31.272318	coach	2106	423	87
2022-02-05T08:19:31.272324	dm-haiku	1706	129	36
2022-02-05T08:19:31.272330	karateclub	1506	182	1
2022-02-05T08:19:31.272336	lightly	1448	98	66
2022-02-05T08:19:31.272343	garage	1391	246	221
2022-02-05T08:19:31.272350	detecto	532	88	25
2022-02-05T08:19:31.272356	Neuraxle	495	53	115
2022-02-05T08:19:31.272362	quickvision	47	4	19
2022-02-06T08:22:59.394962	tensorflow	162691	86285	2519
2022-02-06T08:22:59.394994	transformers	57752	13651	453
2022-02-06T08:22:59.395001	keras	53894	18985	265
2022-02-06T08:22:59.395007	pytorch	53820	14865	11204
2022-02-06T08:22:59.395012	caffe	32230	18937	1178
2022-02-06T08:22:59.395018	incubator-mxnet	19849	6891	1968
2022-02-06T08:22:59.395023	Paddle	17537	4264	2783
2022-02-06T08:22:59.395028	pytorch-lightning	17245	2149	487
2022-02-06T08:22:59.395033	albumentations	9617	1232	261
2022-02-06T08:22:59.395038	sonnet	9186	1310	24
2022-02-06T08:22:59.395043	tvm	7665	2377	328
2022-02-06T08:22:59.395048	trax	6744	691	89
2022-02-06T08:22:59.395054	SerpentAI	6153	724	2
2022-02-06T08:22:59.395058	chainer	5660	1379	9
2022-02-06T08:22:59.395064	mlpack	3905	1406	78
2022-02-06T08:22:59.395069	tensorforce	3085	515	4
2022-02-06T08:22:59.395073	catalyst	2829	351	5
2022-02-06T08:22:59.395078	flax	2620	297	169
2022-02-06T08:22:59.395083	singa	2519	802	39
2022-02-06T08:22:59.395088	coach	2107	423	87
2022-02-06T08:22:59.395093	dm-haiku	1708	129	37
2022-02-06T08:22:59.395098	karateclub	1506	182	1
2022-02-06T08:22:59.395103	lightly	1451	98	66
2022-02-06T08:22:59.395109	garage	1393	246	221
2022-02-06T08:22:59.395114	detecto	532	88	25
2022-02-06T08:22:59.395119	Neuraxle	495	53	115
2022-02-06T08:22:59.395124	quickvision	47	4	19
2022-02-07T08:25:15.097978	tensorflow	162705	86286	2515
2022-02-07T08:25:15.098014	transformers	57782	13652	450
2022-02-07T08:25:15.098022	keras	53899	18985	265
2022-02-07T08:25:15.098029	pytorch	53831	14865	11219
2022-02-07T08:25:15.098036	caffe	32232	18937	1178
2022-02-07T08:25:15.098042	incubator-mxnet	19849	6891	1968
2022-02-07T08:25:15.098049	Paddle	17542	4267	2785
2022-02-07T08:25:15.098056	pytorch-lightning	17250	2149	486
2022-02-07T08:25:15.098062	albumentations	9618	1233	261
2022-02-07T08:25:15.098068	sonnet	9186	1310	24
2022-02-07T08:25:15.098075	tvm	7667	2376	327
2022-02-07T08:25:15.098082	trax	6744	691	89
2022-02-07T08:25:15.098088	SerpentAI	6152	724	2
2022-02-07T08:25:15.098094	chainer	5660	1379	9
2022-02-07T08:25:15.098100	mlpack	3906	1406	78
2022-02-07T08:25:15.098106	tensorforce	3085	516	4
2022-02-07T08:25:15.098113	catalyst	2830	352	5
2022-02-07T08:25:15.098120	flax	2624	297	170
2022-02-07T08:25:15.098127	singa	2520	802	39
2022-02-07T08:25:15.098133	coach	2106	423	87
2022-02-07T08:25:15.098139	dm-haiku	1707	130	37
2022-02-07T08:25:15.098145	karateclub	1507	182	1
2022-02-07T08:25:15.098151	lightly	1451	98	66
2022-02-07T08:25:15.098158	garage	1393	246	221
2022-02-07T08:25:15.098166	detecto	532	88	25
2022-02-07T08:25:15.098172	Neuraxle	495	53	113
2022-02-07T08:25:15.098178	quickvision	47	4	19
2022-02-08T08:24:19.315377	tensorflow	162733	86296	2510
2022-02-08T08:24:19.315414	transformers	57840	13663	443
2022-02-08T08:24:19.315422	keras	53910	18984	268
2022-02-08T08:24:19.315429	pytorch	53853	14879	11216
2022-02-08T08:24:19.315436	caffe	32232	18939	1178
2022-02-08T08:24:19.315443	incubator-mxnet	19848	6890	1971
2022-02-08T08:24:19.315450	Paddle	17549	4267	2789
2022-02-08T08:24:19.315456	pytorch-lightning	17271	2149	489
2022-02-08T08:24:19.315462	albumentations	9628	1235	260
2022-02-08T08:24:19.315469	sonnet	9189	1310	24
2022-02-08T08:24:19.315475	tvm	7668	2376	326
2022-02-08T08:24:19.315482	trax	6749	692	89
2022-02-08T08:24:19.315489	SerpentAI	6152	723	2
2022-02-08T08:24:19.315495	chainer	5660	1379	9
2022-02-08T08:24:19.315502	mlpack	3907	1407	79
2022-02-08T08:24:19.315509	tensorforce	3086	517	5
2022-02-08T08:24:19.315515	catalyst	2832	352	5
2022-02-08T08:24:19.315521	flax	2627	298	168
2022-02-08T08:24:19.315527	singa	2521	802	39
2022-02-08T08:24:19.315534	coach	2106	423	87
2022-02-08T08:24:19.315540	dm-haiku	1709	130	37
2022-02-08T08:24:19.315546	karateclub	1508	182	1
2022-02-08T08:24:19.315552	lightly	1453	98	67
2022-02-08T08:24:19.315559	garage	1393	247	222
2022-02-08T08:24:19.315565	detecto	534	89	26
2022-02-08T08:24:19.315572	Neuraxle	495	53	113
2022-02-08T08:24:19.315578	quickvision	47	4	19
2022-02-09T08:25:04.702879	tensorflow	162758	86302	2512
2022-02-09T08:25:04.702913	transformers	57879	13669	447
2022-02-09T08:25:04.702922	keras	53922	18985	264
2022-02-09T08:25:04.702929	pytorch	53870	14890	11223
2022-02-09T08:25:04.702936	caffe	32237	18940	1178
2022-02-09T08:25:04.702943	incubator-mxnet	19851	6892	1973
2022-02-09T08:25:04.702950	Paddle	17556	4268	2782
2022-02-09T08:25:04.702957	pytorch-lightning	17283	2150	491
2022-02-09T08:25:04.702964	albumentations	9633	1235	260
2022-02-09T08:25:04.702970	sonnet	9190	1310	24
2022-02-09T08:25:04.702976	tvm	7676	2379	335
2022-02-09T08:25:04.702983	trax	6753	692	89
2022-02-09T08:25:04.702990	SerpentAI	6153	723	2
2022-02-09T08:25:04.702996	chainer	5660	1379	10
2022-02-09T08:25:04.703003	mlpack	3907	1407	79
2022-02-09T08:25:04.703009	tensorforce	3086	517	5
2022-02-09T08:25:04.703015	catalyst	2831	352	5
2022-02-09T08:25:04.703021	flax	2630	298	168
2022-02-09T08:25:04.703028	singa	2521	802	39
2022-02-09T08:25:04.703034	coach	2106	423	87
2022-02-09T08:25:04.703040	dm-haiku	1710	130	36
2022-02-09T08:25:04.703046	karateclub	1509	182	1
2022-02-09T08:25:04.703053	lightly	1456	98	67
2022-02-09T08:25:04.703060	garage	1394	247	222
2022-02-09T08:25:04.703066	detecto	533	89	26
2022-02-09T08:25:04.703073	Neuraxle	496	53	113
2022-02-09T08:25:04.703079	quickvision	47	4	19
2022-02-10T08:24:19.993504	tensorflow	162793	86307	2510
2022-02-10T08:24:19.993543	transformers	57929	13677	446
2022-02-10T08:24:19.993552	keras	53927	18986	259
2022-02-10T08:24:19.993559	pytorch	53895	14895	11230
2022-02-10T08:24:19.993566	caffe	32240	18938	1178
2022-02-10T08:24:19.993573	incubator-mxnet	19851	6893	1972
2022-02-10T08:24:19.993580	Paddle	17569	4271	2787
2022-02-10T08:24:19.993586	pytorch-lightning	17296	2151	487
2022-02-10T08:24:19.993592	albumentations	9642	1236	261
2022-02-10T08:24:19.993599	sonnet	9190	1310	24
2022-02-10T08:24:19.993605	tvm	7679	2379	329
2022-02-10T08:24:19.993613	trax	6756	692	89
2022-02-10T08:24:19.993620	SerpentAI	6155	724	2
2022-02-10T08:24:19.993625	chainer	5660	1379	10
2022-02-10T08:24:19.993631	mlpack	3908	1406	79
2022-02-10T08:24:19.993638	tensorforce	3086	517	6
2022-02-10T08:24:19.993644	catalyst	2832	353	5
2022-02-10T08:24:19.993650	flax	2632	300	177
2022-02-10T08:24:19.993656	singa	2521	802	39
2022-02-10T08:24:19.993662	coach	2106	423	87
2022-02-10T08:24:19.993668	dm-haiku	1712	130	36
2022-02-10T08:24:19.993674	karateclub	1509	183	1
2022-02-10T08:24:19.993681	lightly	1458	98	66
2022-02-10T08:24:19.993687	garage	1396	247	222
2022-02-10T08:24:19.993694	detecto	533	89	25
2022-02-10T08:24:19.993701	Neuraxle	496	53	113
2022-02-10T08:24:19.993707	quickvision	47	4	19
2022-02-11T08:23:54.429293	tensorflow	162810	86317	2510
2022-02-11T08:23:54.429328	transformers	57981	13691	450
2022-02-11T08:23:54.429336	keras	53933	18991	260
2022-02-11T08:23:54.429343	pytorch	53918	14904	11239
2022-02-11T08:23:54.429350	caffe	32241	18939	1178
2022-02-11T08:23:54.429357	incubator-mxnet	19850	6893	1969
2022-02-11T08:23:54.429364	Paddle	17576	4275	2780
2022-02-11T08:23:54.429371	pytorch-lightning	17311	2152	497
2022-02-11T08:23:54.429378	albumentations	9648	1237	261
2022-02-11T08:23:54.429384	sonnet	9193	1310	24
2022-02-11T08:23:54.429390	tvm	7687	2380	325
2022-02-11T08:23:54.429397	trax	6760	692	89
2022-02-11T08:23:54.429403	SerpentAI	6159	724	2
2022-02-11T08:23:54.429409	chainer	5660	1379	9
2022-02-11T08:23:54.429415	mlpack	3910	1406	80
2022-02-11T08:23:54.429420	tensorforce	3086	517	5
2022-02-11T08:23:54.429427	catalyst	2833	353	5
2022-02-11T08:23:54.429433	flax	2635	300	181
2022-02-11T08:23:54.429439	singa	2521	802	39
2022-02-11T08:23:54.429446	coach	2106	424	87
2022-02-11T08:23:54.429451	dm-haiku	1715	131	35
2022-02-11T08:23:54.429458	karateclub	1510	183	1
2022-02-11T08:23:54.429465	lightly	1462	98	66
2022-02-11T08:23:54.429471	garage	1395	247	222
2022-02-11T08:23:54.429478	detecto	534	89	25
2022-02-11T08:23:54.429484	Neuraxle	496	53	112
2022-02-11T08:23:54.429491	quickvision	47	4	19
2022-02-12T08:23:52.196990	tensorflow	162832	86333	2521
2022-02-12T08:23:52.197018	transformers	58023	13703	443
2022-02-12T08:23:52.197025	pytorch	53945	14912	11244
2022-02-12T08:23:52.197031	keras	53940	18990	263
2022-02-12T08:23:52.197036	caffe	32240	18940	1178
2022-02-12T08:23:52.197042	incubator-mxnet	19851	6893	1969
2022-02-12T08:23:52.197048	Paddle	17580	4274	2779
2022-02-12T08:23:52.197054	pytorch-lightning	17315	2158	513
2022-02-12T08:23:52.197059	albumentations	9652	1238	262
2022-02-12T08:23:52.197065	sonnet	9193	1311	24
2022-02-12T08:23:52.197070	tvm	7694	2382	329
2022-02-12T08:23:52.197076	trax	6759	692	90
2022-02-12T08:23:52.197081	SerpentAI	6161	724	2
2022-02-12T08:23:52.197086	chainer	5660	1379	9
2022-02-12T08:23:52.197092	mlpack	3912	1407	79
2022-02-12T08:23:52.197097	tensorforce	3086	517	5
2022-02-12T08:23:52.197102	catalyst	2836	353	4
2022-02-12T08:23:52.197107	flax	2636	300	181
2022-02-12T08:23:52.197113	singa	2521	802	39
2022-02-12T08:23:52.197138	coach	2106	424	87
2022-02-12T08:23:52.197144	dm-haiku	1717	131	34
2022-02-12T08:23:52.197149	karateclub	1511	184	1
2022-02-12T08:23:52.197155	lightly	1464	99	69
2022-02-12T08:23:52.197161	garage	1395	247	222
2022-02-12T08:23:52.197166	detecto	534	89	25
2022-02-12T08:23:52.197171	Neuraxle	496	53	112
2022-02-12T08:23:52.197176	quickvision	47	4	19
2022-02-13T08:23:57.618621	tensorflow	162851	86330	2520
2022-02-13T08:23:57.618658	transformers	58060	13711	444
2022-02-13T08:23:57.618666	pytorch	53952	14910	11245
2022-02-13T08:23:57.618672	keras	53951	18991	264
2022-02-13T08:23:57.618677	caffe	32245	18937	1178
2022-02-13T08:23:57.618683	incubator-mxnet	19851	6891	1969
2022-02-13T08:23:57.618689	Paddle	17580	4274	2782
2022-02-13T08:23:57.618694	pytorch-lightning	17321	2160	518
2022-02-13T08:23:57.618700	albumentations	9656	1239	263
2022-02-13T08:23:57.618705	sonnet	9194	1311	24
2022-02-13T08:23:57.618710	tvm	7698	2381	332
2022-02-13T08:23:57.618716	trax	6759	692	90
2022-02-13T08:23:57.618722	SerpentAI	6159	724	2
2022-02-13T08:23:57.618727	chainer	5660	1380	9
2022-02-13T08:23:57.618733	mlpack	3910	1407	79
2022-02-13T08:23:57.618738	tensorforce	3086	517	5
2022-02-13T08:23:57.618743	catalyst	2838	353	4
2022-02-13T08:23:57.618748	flax	2640	300	182
2022-02-13T08:23:57.618753	singa	2521	802	39
2022-02-13T08:23:57.618759	coach	2105	424	87
2022-02-13T08:23:57.618765	dm-haiku	1718	131	34
2022-02-13T08:23:57.618770	karateclub	1511	184	1
2022-02-13T08:23:57.618775	lightly	1464	99	69
2022-02-13T08:23:57.618781	garage	1395	247	222
2022-02-13T08:23:57.618786	detecto	534	89	25
2022-02-13T08:23:57.618791	Neuraxle	496	53	112
2022-02-13T08:23:57.618797	quickvision	47	4	19
2022-02-14T08:25:17.740563	tensorflow	162872	86339	2516
2022-02-14T08:25:17.740599	transformers	58098	13720	444
2022-02-14T08:25:17.740607	pytorch	53967	14918	11255
2022-02-14T08:25:17.740614	keras	53961	18993	263
2022-02-14T08:25:17.740620	caffe	32247	18938	1178
2022-02-14T08:25:17.740626	incubator-mxnet	19852	6892	1969
2022-02-14T08:25:17.740632	Paddle	17587	4276	2793
2022-02-14T08:25:17.740638	pytorch-lightning	17326	2162	524
2022-02-14T08:25:17.740645	albumentations	9661	1239	261
2022-02-14T08:25:17.740651	sonnet	9194	1311	24
2022-02-14T08:25:17.740657	tvm	7701	2384	333
2022-02-14T08:25:17.740664	trax	6761	692	89
2022-02-14T08:25:17.740670	SerpentAI	6161	724	2
2022-02-14T08:25:17.740676	chainer	5660	1379	9
2022-02-14T08:25:17.740682	mlpack	3912	1408	80
2022-02-14T08:25:17.740688	tensorforce	3089	517	5
2022-02-14T08:25:17.740694	catalyst	2839	353	3
2022-02-14T08:25:17.740699	flax	2642	300	183
2022-02-14T08:25:17.740706	singa	2522	802	39
2022-02-14T08:25:17.740712	coach	2105	424	87
2022-02-14T08:25:17.740718	dm-haiku	1720	131	35
2022-02-14T08:25:17.740724	karateclub	1512	184	0
2022-02-14T08:25:17.740730	lightly	1465	98	69
2022-02-14T08:25:17.740736	garage	1395	247	222
2022-02-14T08:25:17.740742	detecto	534	89	25
2022-02-14T08:25:17.740748	Neuraxle	496	53	112
2022-02-14T08:25:17.740754	quickvision	47	4	19
2022-02-15T08:24:52.289324	tensorflow	162893	86346	2518
2022-02-15T08:24:52.289358	transformers	58146	13732	443
2022-02-15T08:24:52.289367	pytorch	53984	14933	11260
2022-02-15T08:24:52.289374	keras	53969	18996	271
2022-02-15T08:24:52.289381	caffe	32250	18940	1178
2022-02-15T08:24:52.289387	incubator-mxnet	19853	6893	1968
2022-02-15T08:24:52.289394	Paddle	17595	4277	2761
2022-02-15T08:24:52.289401	pytorch-lightning	17342	2162	525
2022-02-15T08:24:52.289407	albumentations	9673	1241	261
2022-02-15T08:24:52.289413	sonnet	9192	1311	24
2022-02-15T08:24:52.289419	tvm	7708	2384	330
2022-02-15T08:24:52.289426	trax	6765	693	89
2022-02-15T08:24:52.289432	SerpentAI	6161	724	2
2022-02-15T08:24:52.289437	chainer	5660	1379	9
2022-02-15T08:24:52.289443	mlpack	3913	1409	81
2022-02-15T08:24:52.289449	tensorforce	3090	517	5
2022-02-15T08:24:52.289455	catalyst	2838	353	3
